SpeciesCode,AreaRange_km2,nHUCs,Prop_CONUS,AreaHab_km2,PropHab_CONUS,ScientificName,CommonName,LogAreaRange,LogAreaHabitat
rRBMUx,1083375.6939886196,10163,0.13369174491084979,194629.5423,0.02402629900841574,Farancia abacura,Red-bellied Mudsnake,6.034779087772291,5.289208761338825
rRBSNx,2812995.9245839105,29352,0.3471319650897417,495023.8428,0.061108867250353645,Storeria occipitomaculata,Red-bellied Snake,6.449169102967902,5.694626117210539
rRBSSx,7713.793262562001,11,0.0009519047610867885,4351.8888,0.0005372246182391375,Coniophanes imperialis,Regal Black-striped Snake,3.88726799515594,3.6386777896856697
rRBWHx,20742.09199973927,204,0.002559635118208264,14704.4574,0.001815211021276247,Aspidoscelis xanthonota,Red-backed Whiptail,4.316852556205603,4.167449003509285
rRCLIx,49667.290175305694,440,0.006129089590411169,29697.7671,0.0036660797934111545,Crotaphytus reticulatus,Reticulate Collared Lizard,4.696070465732779,4.4727237970409925
rRDRAx,29365.934939280007,274,0.0036238426842646835,14093.6427,0.0017398081998571074,Crotalus ruber,Red Diamond Rattlesnake,4.467843832269271,4.149023257129652
rRECOx,960432.6090198134,9582,0.11852020686970259,275118.1722,0.033962323446958084,Pantherophis guttatus,Red Cornsnake,5.982466896987808,5.439519277505397
rREGEx,17352.062406345798,27,0.002141295502362173,1529.6381999999999,0.00018882819295359786,Sphaerodactylus notatus,Reef Gecko,4.2393511009403735,3.184588720801568
rRFMTx,9592.1443267745,84,0.0011836988032857439,21.1383,2.609445155796343e-06,Kinosternon hirtipes,Rough-footed Mud Turtle,3.981915704687352,1.3250700572237009
rRGCOx,106757.21387936755,886,0.013174153974976816,416.08799999999997,5.1364528651073585e-05,Pseudemys gorzugi,Rio Grande Cooter,5.0283972311645,2.6191851908976513
rRHLIx,170432.23945677863,1787,0.021031839285735227,64400.607899999995,0.007950017471366888,Phrynosoma solare,Regal Horned Lizard,5.231551750605685,4.8088899668376
rRICOx,1349845.8807678036,13853,0.16657494917221785,47773.4022,0.005897450265475481,Pseudemys concinna,River Cooter,6.130284185566849,4.679186170822242
rRMTUx,24534.200592133304,258,0.0030275924643271166,237.6837,2.934117594966252e-05,Graptemys oculifera,Ringed Map Turtle,4.389771911753194,2.375999399469942
rRNRAx,34614.61725825954,356,0.004271545509425601,471.1887,5.81665067995523e-05,Crotalus willardi,Ridge-nosed Rattlesnake,4.539259533880581,2.673194866697358
rRNSNx,4940037.216011704,50353,0.6096151122807809,2963833.9344,0.36587436561619885,Diadophis punctatus,Ring-necked Snake,6.693730220714667,6.47185386617835
rROBOx,227241.79798678734,2272,0.02804230578376956,151616.376,0.018716482304281655,Lichanura trivirgata,Rosy Boa,5.356488216851705,5.180746111733633
rROEAx,1303840.6244520848,13094,0.1608977653235797,702685.6821,0.08674395524726652,Virginia striatula,Rough Earthsnake,6.115224508457898,5.846761104457508
rROGRx,2277369.2596485806,23037,0.2810340603155041,542887.2981,0.06701743423881817,Opheodrys aestivus,Rough Greensnake,6.357433454166233,5.734709680613845
rRRATx,248409.56529257505,2320,0.030654470485894883,40402.287899999996,0.00498751339718635,Crotalus lepidus,Rock Rattlesnake,5.395168314829027,4.6064059590267235
rRRCSx,21132.385969737796,24,0.0026077985412634556,1009.1295,0.00012457331409556046,Tantilla oolitica,Rim Rock Crowned Snake,4.324948534202887,3.0039469021403633
rRTHLx,475174.1745446852,4399,0.05863788977724562,359632.3428,0.04439528603469294,Phrynosoma modestum,Round-tailed Horned Lizard,5.676852828948057,5.555858742204511
rSALSx,67965.37793343846,692,0.008387127401754504,31459.0509,0.00388350378114397,Phyllorhynchus browni,Saddled Leaf-nosed Snake,4.832287736212437,4.497745616090496
rSANLx,675.8634962662001,7,8.340354194647923e-05,5.1714,6.383902527017409e-07,Xantusia gracilis,Sandstone Night Lizard,2.8298589906093836,0.7136081310952536
rSAWAx,175469.03944257213,1046,0.02165339520821354,20582.7453,0.0025408639775230243,Nerodia clarkii,Saltmarsh Watersnake,5.244200498662729,4.313503299927192
rSBGEx,3303.598609290799,38,0.0004076737783686912,487.9224,6.023222033392116e-05,Coleonyx switaki,Switak's Banded Gecko,3.518987274616927,2.6883507565690925
rSBHSx,594257.7263939115,5870,0.07333315008744412,450346.19399999996,0.05559357632187168,Tantilla hobartsmithi,Smith's Black-headed Snake,5.773974837027777,5.653546496752735
rSBLIx,21188.413424609,233,0.002614712493871224,9744.1902,0.0012028843338654574,Sceloporus slevini,Slevin's Bunchgrass Lizard,4.326098438224043,3.988745752505988
rSBRAx,144547.49313631558,1613,0.017837585508989746,141176.7171,0.017427744924985725,Crotalus cerberus,Arizona Black Rattlesnake,5.160010564173362,5.1497630786651225
rSCARx,1400059.2025225568,14060,0.17277142066443632,440464.5522,0.054373724095045275,Cemophora coccinea,Scarletsnake,6.14614640052484,5.6439109629106285
rSCLIx,38833.07297068148,350,0.004792115343281183,32402.5956,0.003999980893621904,Crotaphytus nebrius,Sonoran Collared Lizard,4.589201758854168,4.510579800626576
rSCSNx,152242.47296639477,1101,0.018787168637211457,4221.8973,0.000521177647102873,Regina alleni,Striped Crayfish Snake,5.182535829843706,3.625507664645306
rSCWHx,127271.18694679711,1059,0.015705638546447777,55210.968,0.0068155903262999825,Coluber schotti,Schott's Whipsnake,5.104730094412799,4.742025361582686
rSESNx,712092.7085309947,7630,0.087874333225351,227075.7519,0.028031663889445568,Tantilla coronata,Southeastern Crowned Snake,5.852536538836831,5.356170760911637
rSFLSx,905944.3563966852,9104,0.11179619634339139,150086.3697,0.01852760867074098,Plestiodon inexpectatus,Southeastern Five-lined Skink,5.957101523888741,5.176341252983676
rSGLIx,1982690.1792547838,20055,0.24466979567012698,103772.1114,0.012810284336937618,Ophisaurus attenuatus,Slender Glass Lizard,6.297254855429545,5.0160806531996736
rSHGAx,44626.70084361909,483,0.0055070660515119515,2736.0612,0.0003377566618082972,Thamnophis brachystoma,Short-headed Gartersnake,4.6495947815666785,3.4371258074212636
rSHNSx,261995.61931348362,2645,0.03233102948439076,71387.5779,0.008812533142929615,Heterodon simus,Southern Hog-nosed Snake,5.4182940297781945,4.853622647086632
rSIDEx,339915.96396807715,3273,0.04194662903931011,182716.3395,0.0225556580705693,Crotalus cerastes,Sidewinder,5.531371561465787,5.261777386090299
rSIGAx,105931.76424024682,1144,0.013072291063336449,3536.091,0.000436517389307799,Thamnophis couchii,Sierra Gartersnake,5.025026205299125,3.5485234328934454
rSINLx,3337.5606662576006,44,0.0004118647960201368,1846.5678,0.0002279519829200792,Xantusia sierrae,Sierra Night Lizard,3.5234291685393613,3.2663652581691265
rSLCOx,170334.17453143533,1521,0.021019737785714095,94530.9537,0.011669497509509913,Pantherophis slowinskii,Slowinski's Cornsnake,5.231301790190736,4.975574039408081
rSLRAx,2971396.938193445,29298,0.3666791157435835,1660187.5622999999,0.20494403013284296,Aspidoscelis sexlineata,Six-lined Racerunner,6.472960671511577,6.220157155913759
rSMEAx,1703963.9569477113,18198,0.21027416060151025,689276.0358,0.08508858387972622,Virginia valeriae,Smooth Earthsnake,6.231460404125357,5.838393179552157
rSMGRx,1590852.63187791,16379,0.19631589062954344,470416.3524,0.05807116333752314,Opheodrys vernalis,Smooth Greensnake,6.201629950780143,5.672482410078393
rSMKIx,330568.8332327482,3546,0.04079316563335605,109055.0187,0.013462439754473851,Lampropeltis pyromelana,Sonoran Mountain Kingsnake,5.51926190491269,5.03764565655904
rSMSOc,78867.68698600664,735,0.009732504383057264,439.2774,5.422717453536058e-05,Apalone mutica calvata,Gulf Coast Smooth Softshell,4.896899104120763,2.642738860201879
rSMSOm,1261021.82146682,12818,0.15561379918158677,12376.3932,0.001527820084016728,Apalone mutica mutica,Midland Smooth Softshell,6.100722601926475,4.092594098515943
rSMSOx,1227210.9977128438,12587,0.1514414441531106,12080.052,0.0014912378560796244,Apalone mutica,Smooth Softshell,6.088919238574104,4.082068803760647
rSNTUx,5470581.047567842,55708,0.6750857804764927,559859.643,0.06911260760573083,Chelydra serpentina,Snapping Turtle,6.7380334565620865,5.748079162879706
rSOALx,398665.3514766048,4124,0.049196476134865545,165876.5556,0.02047684887008902,Elgaria multicarinata,Southern Alligator Lizard,5.600608492205149,5.219785008730537
rSOCOx,169013.2527744726,1781,0.020856732158433602,78214.4253,0.009655282270214725,Micruroides euryxanthus,Sonoran Coralsnake,5.227920760123504,4.893286858564127
rSOMTx,179236.83209703426,1926,0.022118351896121855,337.9581,4.171968071732997e-05,Kinosternon sonoriense,Sonoran Mud Turtle,5.253427259415657,2.5288628598434175
rSOPTx,392494.37693049223,3679,0.04843495973806248,54807.6078,0.006765796997606046,Chrysemys dorsalis,Southern Painted Turtle,5.593833439207255,4.738840846736819
rSOWAx,966667.5070776453,8833,0.11928961161573667,129600.06659999999,0.01599865012703261,Nerodia fasciata,Southern Watersnake,5.985277120750699,5.112605224713626
rSOWHx,160940.14214947654,1728,0.019860486578711947,70542.5985,0.008708223553129219,Coluber bilineatus,Sonoran Whipsnake,5.206664380579267,4.8484514532535865
rSPLIx,11144.955602400618,122,0.0013753202787421418,1902.3246,0.00023483495419320457,Sceloporus virgatus,Striped Plateau Lizard,4.047078342742607,3.279284624042447
rSPLSx,292977.6797519438,2887,0.03615430680539244,118134.2664,0.014583239389687662,Phyllorhynchus decurtatus,Spotted Leaf-nosed Snake,5.466834535269455,5.072375888721967
rSPRAx,5354.845179117001,7,0.0006608036341372119,440.4564,5.4372717736028746e-05,Drymobius margaritiferus,Speckled Racer,3.7287469188976297,2.6439029248330543
rSPSNx,247602.01849320345,2788,0.030554816837299832,146548.43099999998,0.018090863189684347,Contia tenuis,Sharp-tailed Snake,5.393754180804004,5.1659811730870455
rSPSOx,3551395.3265820225,36772,0.4382526216099281,217887.95609999998,0.026897464391720777,Apalone spinifera,Spiny Softshell,6.550399018851027,5.338233224996736
rSPTUx,845599.3955670495,8964,0.1043494508102803,334424.3067,0.041283446970610954,Clemmys guttata,Spotted Turtle,5.927164663866554,5.524297835399897
rSRATx,361381.010197494,3454,0.04459547883437755,237377.5857,0.029303387268583392,Crotalus mitchellii,Speckled Rattlesnake,5.557965327574325,5.37543970844176
rSRBOx,5826.057937829501,67,0.0007189526735573182,2559.4029,0.0003159488463658909,Charina umbratica,Southern Rubber Boa,3.765374799199052,3.408138657701808
rSSNSx,5363.131440432201,45,0.0006618261831386001,5192.9874,0.000641055137595807,Chionactis palarostris,Sonoran Shovel-nosed Snake,3.729418440848,3.715417268846335
rSSWHx,90173.13240998289,940,0.011127629577495718,12161.4084,0.0015012810035358072,Aspidoscelis sonorae,Sonoran Spotted Whiptail,4.955077156341795,4.084983873039436
rSTELx,198848.54716988743,1782,0.024538495179133056,140742.4311,0.017374133920367088,Holbrookia lacerata,Spot-tailed Earless Lizard,5.298522422285006,5.148425048497517
rSTMTx,352949.58497307706,3181,0.04355501617992418,69454.2465,0.008573870513660518,Kinosternon baurii,Striped Mud Turtle,5.547712675553112,4.8416988040712905
rSTRAx,209393.35735226623,2234,0.02583975574908888,89347.6017,0.011029631826499109,Coluber lateralis,Striped Racer,5.320962900308372,4.95108289951167
rSTSNx,37172.89960823432,312,0.004587245070750956,3030.4647,0.00037409968782857743,Lampropeltis extenuata,Short-tailed Snake,4.570226438812713,3.481509229548966
rSTWHx,1581654.0183634988,15630,0.19518075468517446,98446.194,0.012152819481220677,Coluber taeniatus,Striped Whipsnake,6.199111489055092,4.993198930664596
rSUCOx,31179.83707682462,243,0.003847683539483655,162.2646,2.0030966275775786e-05,Pseudemys suwanniensis,Suwannee Cooter,4.493873841551318,2.2102237835258447
rTALIx,87371.9706496807,834,0.010781957983061478,68931.0297,0.008509281329847664,Gerrhonotus infernalis,Texas Alligator Lizard,4.941372131209419,4.838414766085771
rTBHSx,73452.28550617248,670,0.00906422792342365,18303.524999999998,0.002259502639533324,Tantilla cucullata,Trans-pecos Black-Headed Snake,4.866005313635827,4.262534736759148
rTEGAx,2432186.553614455,25546,0.3001389694320004,143581.08419999998,0.01772455517376879,Thamnophis elegans,Terrestrial Gartersnake,6.38599688314103,5.157097228425271
rTERAx,1285578.9128682355,12483,0.1586442164390603,613993.8096,0.07579527077152194,Pantherophis obsoletus,Texas Ratsnake,6.109098740155356,5.788163992525348
rTHLIx,1331152.683575376,12360,0.16426815369537145,595092.24,0.07346194173230557,Phrynosoma cornutum,Texas Horned Lizard,6.12422787202708,5.774584287103725
rTHNSx,56528.490396958114,447,0.00697578186429659,11508.7014,0.0014207067322223922,Ficimia streckeri,Tamaulipan Hook-nosed Snake,4.752267387706271,4.061026322184836
rTIRAx,2260890.437254487,23885,0.27900052519729285,102334.4397,0.012632809069144537,Crotalus horridus,Timber Rattlesnake,6.354279516945668,5.010021816063787
rTIWHx,1436198.2399254877,13843,0.1772310841003109,709202.6333999999,0.08754844884421357,Aspidoscelis tigris,Tiger Whiptail,6.157214390159487,5.8507703395472745
rTMTUx,36781.8391677777,339,0.004538987062988414,225.65789999999998,2.785663530284723e-05,Graptemys versa,Texas Map Turtle,4.565633441064307,2.353450542227315
rTPRAx,181834.6455612026,1642,0.022438929713129087,129397.0581,0.015973589476606112,Bogertophis subocularis,Trans-pecos Ratsnake,5.259676634345484,5.111924402565601
rTRATx,94566.3199617868,1013,0.011669761833905246,55304.8497,0.006827179675835324,Crotalus tigris,Tiger Rattlesnake,4.97573648884187,4.742763216396916
rTSGAx,92151.31363596545,836,0.011371742955079275,5630.607,0.0006950776628367929,Thamnophis hammondii,Two-striped Gartersnake,4.964501530556554,3.7505552159065116
rTSLIx,416091.00079538464,3746,0.05134685247850973,185831.41319999998,0.022940202427325217,Sceloporus olivaceus,Texas Spiny Lizard,5.619188322985521,5.269119129605275
rTSRAx,39448.28144164866,434,0.004868033876827683,1106.1288,0.00013654751985007414,Crotalus pricei,Twin-spotted Rattlesnake,4.596028087984828,3.0438057000902194
rTSSLx,236924.6739029054,2256,0.02923720113185983,183955.6701,0.02270864886124784,Sceloporus bimaculosus,Twin-spotted Spiny Lizard,5.374610291545382,5.264713178713438
rTSSNx,9754.301875007266,113,0.0012037095213533503,1896.6626999999999,0.00023413601352495768,Gyalopion quadrangulare,Thornscrub Hook-nosed Snake,3.9891961919589702,3.277990103396017
rTXBGx,230668.60963213028,2016,0.028465184412936526,116923.1958,0.014433737191757962,Coleonyx brevis,Texas Banded Gecko,5.362988497897322,5.067900677189483
rTXCOx,230854.20853997627,2058,0.02848808786367957,2655.315,0.0003277888412910862,Pseudemys texana,Texas Cooter,5.3633377962751965,3.4241160488250295
rTXCSx,441048.07180674345,3958,0.054426628395475796,172410.2271,0.021283406514045235,Micrurus tener,Texas Coralsnake,5.644485927750392,5.236563023909574
rTXLYx,56785.552815263414,519,0.00700750412227684,47470.9059,0.005860108213149546,Trimorphodon vilkinsonii,Texas Lyresnake,4.754237858058035,4.676427519555251
rTXTHx,468573.28699569235,4278,0.05782332085228096,318467.6361,0.03931365484921009,Leptotyphlops dulcis,Texas Threadsnake,5.670777526170781,5.503065304246428
rTXTOx,133818.46715815912,1086,0.016513592168385376,61238.6163,0.0075596812729361385,Gopherus berlandieri,Texas Tortoise,5.126516050886665,4.787025369157777
rVASAx,75124.74214168968,705,0.009270613987953884,52173.314099999996,0.006440603158252368,Chilomeniscus stramineus,Variable Sandsnake,4.875782994340134,4.717448424409336
rWBGEx,463735.1350078552,4650,0.05722627867661938,345039.0498,0.042593797848511146,Coleonyx variegatus,Western Banded Gecko,5.6662700015718235,5.537868249139794
rWBHSx,98451.72329228983,961,0.012149232024919918,49565.4894,0.006118676819304532,Tantilla planiceps,Western Black-headed Snake,4.993223322401836,4.695179398674742
rWDBRx,1175960.8656311592,11148,0.1451170272191417,102217.0968,0.012618323521017579,Crotalus atrox,Western Diamond-backed Rattlesnake,6.070392869254374,5.0095235418349775
rWEFOx,575809.4456586832,6082,0.07105657802127795,452938.3551,0.055913569047182546,Pantherophis vulpina,Western Foxsnake,5.760278784827921,5.656039098565454
rWELYx,446301.69520829007,4571,0.05507494096474839,326905.28729999997,0.04035525176334884,Trimorphodon biscutatus,Western Lyresnake,5.649628536444401,5.514421944828287
rWERAx,1417964.3900408158,14673,0.1749809734313615,115878.3012,0.01430474880800488,Crotalus oreganus,Western Rattlesnake,6.151665324356945,5.064002119730949
rWERIx,1744286.0175357184,16759,0.2152500213932222,185226.0066,0.022865467215900593,Thamnophis proximus,Western Ribbonsnake,6.241617699434192,5.267701963609058
rWESKx,1197375.149222603,12442,0.14775961275548102,590774.7267,0.07292896064273019,Plestiodon skiltonianus,Western Skink,6.078230240391017,5.77142190795084
rWETHx,561700.1227557269,5379,0.06931544610473833,406653.8481,0.05019991740161162,Leptotyphlops humilis,Western Threadsnake,5.749504518788247,5.609224886314486
rWEWOx,507983.46811860526,5328,0.06268665303779168,177323.79869999998,0.021889968801896125,Carphophis vermis,Western Wormsnake,5.70584957877665,5.248767026353765
rWFLIx,1087352.852798037,10982,0.13418253799765145,850728.078,0.10501924289261831,Sceloporus occidentalis,Western Fence Lizard,6.036370498232039,5.929790766787774
rWGROx,1560631.0664649103,14856,0.19258646062994095,99678.22379999999,0.012304909015071872,Sonora semiannulata,Western Groundsnake,6.1933002478826005,4.998600290543711
rWNLIx,3868.171725307199,43,0.0004773437602861377,2514.8304,0.00031044653566887495,Xantusia wigginsi,Wiggins' Night Lizard,3.5875057460981,3.400508701587666
rWOSLx,50560.58748319947,183,0.006239325103796924,5644.3967999999995,0.000696779962776211,Hemidactylus mabouia,Wood Slave,4.703812111540734,3.751617536973338
